id,name_1,name_2,name_3,name_alt,type_1,type_alt,code_gadm,code_govt,code_ocha
CAN001,Newfoundland and Labrador,Terre-Neuve-et-Labrador,,,,,,,CA10
CAN002,Prince Edward Island,Île-du-Prince-Édouard,,,,,,,CA11
CAN003,Nova Scotia,Nouvelle-Écosse,,,,,,,CA12
CAN004,New Brunswick,Nouveau-Brunswick,,,,,,,CA13
CAN005,Quebec,Québec,,,,,,,CA24
CAN006,Ontario,Ontario,,,,,,,CA35
CAN007,Manitoba,Manitoba,,,,,,,CA46
CAN008,Saskatchewan,Saskatchewan,,,,,,,CA47
CAN009,Alberta,Alberta,,,,,,,CA48
CAN010,British Columbia,Colombie-Britannique,,,,,,,CA59
CAN011,Yukon,Yukon,,,,,,,CA60
CAN012,Northwest Territories,Territoires du Nord-Ouest,,,,,,,CA61
CAN013,Nunavut,Nunavut,,,,,,,CA62
CHE001,Aargau,,,Argovia|Arg¢via|Argovie,Canton,Canton|Kanton|Chantun,CHE.1_1,,
CHE002,Appenzell Ausserrhoden,,,Appenzell Ausser-Rhoden|Appenzell Outer Rhodes|Appenzell dadens|Appenzell Rhodes Extérieures|Appenzello Esterno,Canton,Canton|Kanton|Chantun,CHE.2_1,,
CHE003,Appenzell Innerrhoden,,,Appenzell Inner-Rhoden|Appenzell Inner Rhodes|Appenzell dador|Appenzell Rhodes Intérieures|Appenzello Interno,Canton,Canton|Kanton|Chantun,CHE.3_1,,
CHE004,Basel-Landschaft,,,Bâle-Campagne|Basel-Country|Baselland|Basel-Land|Basilea campagna|Basilea Campaña|Basilea-Champagna,Canton,Canton|Kanton|Chantun,CHE.4_1,,
CHE005,Basel-Stadt,,,Bâle-Ville|Basel-City|Basel-Town|Basilea-Citad|Basilea Ciudad|Basilea città|Basiléia cidade,Canton,Canton|Kanton|Chantun,CHE.5_1,,
CHE006,Bern,,,Berna|Berne,Canton,Canton|Kanton|Chantun,CHE.6_1,,
CHE007,Fribourg,,,Freiburg|Friburg|Friburgo,Canton,Canton|Kanton|Chantun,CHE.7_1,,
CHE008,Genève,,,Cenevre|Genebra|Geneve|Geneva|Genevra|Genf|Ginebra|Ginevra,Canton,Canton|Kanton|Chantun,CHE.8_1,,
CHE009,Glarus,,,Glaris|Glarona|Glaruna,Canton,Canton|Kanton|Chantun,CHE.9_1,,
CHE010,Graubünden,,,Graubünden|Grigioni|Grischun|Grisons,Canton,Canton|Kanton|Chantun,CHE.10_1,,
CHE011,Jura,,,Giura,Canton,Canton|Kanton|Chantun,CHE.11_1,,
CHE012,Lucerne,,,Lucerna|Luzern,Canton,Canton|Kanton|Chantun,CHE.12_1,,
CHE013,Neuchâtel,,,Neuenburg,Canton,Canton|Kanton|Chantun,CHE.13_1,,
CHE014,Nidwalden,,,Nidvaldo|Nidwald|Unterwalden-le-Bas|Nidwaldo,Canton,Canton|Kanton|Chantun,CHE.14_1,,
CHE015,Obwalden,,,Obvaldo|Obwald|Unterwalden-le-Haut|Obwaldo|Sursilvania,Canton,Canton|Kanton|Chantun,CHE.15_1,,
CHE016,Sankt Gallen,,,Saint-Gall|San Gallo|Son Gagl,Canton,Canton|Kanton|Chantun,CHE.16_1,,
CHE017,Schaffhausen,,,Schaffhouse|Schaffusa|Sciaffusa,Canton,Canton|Kanton|Chantun,CHE.17_1,,
CHE018,Schwyz,,,,Canton,Canton|Kanton|Chantun,CHE.18_1,,
CHE019,Solothurn,,,Soletta|Soleure|Soleuro|Soloturn,Canton,Canton|Kanton|Chantun,CHE.19_1,,
CHE020,Thurgau,,,Thurgovie|Turgovia|Turg¢via,Canton,Canton|Kanton|Chantun,CHE.20_1,,
CHE021,Ticino,,,Tesino|Tessin,Canton,Canton|Kanton|Chantun,CHE.21_1,,
CHE022,Uri,,,,Canton,Canton|Kanton|Chantun,CHE.22_1,,
CHE023,Valais,,,Vallais|Vallese|Wallis,Canton,Canton|Kanton|Chantun,CHE.23_1,,
CHE024,Vaud,,,Vad|Waadt|Waadtland,Canton,Canton|Kanton|Chantun,CHE.24_1,,
CHE025,Zug,,,Zoug|Zugo,Canton,Canton|Kanton|Chantun,CHE.25_1,,
CHE026,Zürich,,,Turitg|Zurigo|Zürih|Zurique,Canton,Canton|Kanton|Chantun,CHE.26_1,,
CHL001,Aisén del General Carlos Ibáñez del Campo,,,Aisén|Aysén|Aysén del General Carlos Ibáñez del Campo,Region,Región,CHL.1_1,XI,
CHL002,Antofagasta,,,,Region,Región,CHL.2_1,II,
CHL003,Araucanía,,,Araucanie|La Araucanía,Region,Región,CHL.3_1,IX,
CHL004,Arica y Parinacota,,,,Region,Región,CHL.4_1,XV,
CHL005,Atacama,,,,Region,Región,CHL.5_1,III,
CHL006,Bío-Bío,,,Bíobío,Region,Región,CHL.6_1,VIII,
CHL007,Coquimbo,,,,Region,Región,CHL.7_1,IV,
CHL008,Libertador General Bernardo O'Higgins,,,Libertador,Region,Región,CHL.8_1,VI,
CHL009,Los Lagos,,,Os Lagos,Region,Región,CHL.9_1,X,
CHL010,Los Ríos,,,,Region,Región,CHL.10_1,XIV,
CHL011,Magallanes y Antártica Chilena,,,Magalhães|Magellan et Antarctique Chilienne|Región de Magallanes y de la Antártica Chilena,Region,Región,CHL.11_1,XII,
CHL012,Maule,,,,Region,Región,CHL.12_1,VII,
CHL013,Ñuble,,,,Region,Región,CHL.13_1,XVI,
CHL014,Región Metropolitana de Santiago,,,Región Metropolitana|Région Metropolitaine de Santiago|Región Metropolitana|RM,Region,Región,CHL.14_1,RM,
CHL015,Tarapacá,,,,Region,Región,CHL.15_1,I,
CHL016,Valparaíso,,,Aconcagua,Region,Región,CHL.16_1,V,
CHN001,Beijing Municipality,北京市,,,,,,,CN110
CHN002,Tianjin Municipality,天津市,,,,,,,CN120
CHN003,Hebei Province,河北省,,,,,,,CN130
CHN004,Hebei Province,河北省,,,,,,,CN131
CHN005,Shanxi Province,山西省,,,,,,,CN140
CHN006,Shanxi Province,山西省,,,,,,,CN141
CHN007,Inner Mongolia Autonomous Region,内蒙古自治区,,,,,,,CN150
CHN008,Inner Mongolia Autonomous Region,内蒙古自治区,,,,,,,CN151
CHN009,Liaoning Province,辽宁省,,,,,,,CN210
CHN010,Liaoning Province,辽宁省,,,,,,,CN211
CHN011,Jilin Province,吉林省,,,,,,,CN220
CHN012,Heilongjiang Province,黑龙江省,,,,,,,CN230
CHN013,Heilongjiang Province,黑龙江省,,,,,,,CN231
CHN014,Shanghai Municipality,上海市,,,,,,,CN310
CHN015,Jiangsu Province,江苏省,,,,,,,CN320
CHN016,Jiangsu Province,江苏省,,,,,,,CN321
CHN017,Zhejiang Province,浙江省,,,,,,,CN330
CHN018,Zhejiang Province,浙江省,,,,,,,CN331
CHN019,Anhui Province,安徽省,,,,,,,CN340
CHN020,Anhui Province,安徽省,,,,,,,CN341
CHN021,Fujian Province,福建省,,,,,,,CN350
CHN022,Jiangxi Province,江西省,,,,,,,CN360
CHN023,Jiangxi Province,江西省,,,,,,,CN361
CHN024,Shandong Province,山东省,,,,,,,CN370
CHN025,Shandong Province,山东省,,,,,,,CN371
CHN026,Henan Province,河南省,,,,,,,CN410
CHN027,Henan Province,河南省,,,,,,,CN411
CHN028,Hubei Province,湖北省,,,,,,,CN420
CHN029,Hubei Province,湖北省,,,,,,,CN421
CHN030,Hunan Province,湖南省,,,,,,,CN430
CHN031,Hunan Province,湖南省,,,,,,,CN431
CHN032,Guangdong Province,广东省,,,,,,,CN440
CHN033,Guangdong Province,广东省,,,,,,,CN441
CHN034,Guangdong Province,广东省,,,,,,,CN442
CHN035,Guangxi Zhuang Autonomous Region,广西壮族自治区,,,,,,,CN450
CHN036,Guangxi Zhuang Autonomous Region,广西壮族自治区,,,,,,,CN451
CHN037,Hainan Province,海南省,,,,,,,CN460
CHN038,Hainan Province,海南省,,,,,,,CN461
CHN039,Chongqing Municipality,重庆市,,,,,,,CN500
CHN040,Sichuan Province,四川省,,,,,,,CN510
CHN041,Sichuan Province,四川省,,,,,,,CN511
CHN042,Sichuan Province,四川省,,,,,,,CN512
CHN043,Guizhou Province,贵州省,,,,,,,CN520
CHN044,Yunnan Province,云南省,,,,,,,CN530
CHN045,Yunnan Province,云南省,,,,,,,CN531
CHN046,Tibet Autonomous Region,西藏自治区,,,,,,,CN540
CHN047,Shaanxi Province,陕西省,,,,,,,CN610
CHN048,Shaanxi Province,陕西省,,,,,,,CN611
CHN049,Gansu province,甘肃省,,,,,,,CN620
CHN050,Gansu province,甘肃省,,,,,,,CN621
CHN051,Qinghai Province,青海省,,,,,,,CN630
CHN052,Ningxia Hui Autonomous Region,宁夏回族自治区,,,,,,,CN640
CHN053,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,,,,,,CN650
CHN054,Xinjiang Uygur Autonomous Region,新疆维吾尔自治区,,,,,,,CN651
CHN055,Taiwan Province,台湾省,,,,,,,CN710
CHN056,Hong Kong Special Administrative Region,香港特别行政区,,,,,,,CN810
CHN057,Macao Special Administrative Region,澳门特别行政区,,,,,,,CN820
CIV001,District Autonome D'Abidjan,,,,,,,,CI01
CIV002,District Autonome De Yamoussoukro,,,,,,,,CI02
CIV003,Agneby-Tiassa,,,,,,,,CI03
CIV004,Bafing,,,,,,,,CI04
CIV005,Bagoue,,,,,,,,CI05
CIV006,Belier,,,,,,,,CI06
CIV007,Bere,,,,,,,,CI07
CIV008,Bounkani,,,,,,,,CI08
CIV009,Cavally,,,,,,,,CI09
CIV010,Folon,,,,,,,,CI10
CIV011,Gbeke,,,,,,,,CI11
CIV012,Gbokle,,,,,,,,CI12
CIV013,Goh,,,,,,,,CI13
CIV014,Gontougo,,,,,,,,CI14
CIV015,Grands Ponts,,,,,,,,CI15
CIV016,Guemon,,,,,,,,CI16
CIV017,Hambol,,,,,,,,CI17
CIV018,Haut-Sassandra,,,,,,,,CI18
CIV019,Iffou,,,,,,,,CI19
CIV020,Indenie-Djuablin,,,,,,,,CI20
CIV021,Kabadougou,,,,,,,,CI21
CIV022,Loh-Djiboua,,,,,,,,CI22
CIV023,Marahoue,,,,,,,,CI23
CIV024,Me,,,,,,,,CI24
CIV025,Moronou,,,,,,,,CI25
CIV026,Nawa,,,,,,,,CI26
CIV027,N'Zi,,,,,,,,CI27
CIV028,Poro,,,,,,,,CI28
CIV029,San Pedro,,,,,,,,CI29
CIV030,Sud-Comoe,,,,,,,,CI30
CIV031,Tchologo,,,,,,,,CI31
CIV032,Tonkpi,,,,,,,,CI32
CIV033,Worodougou,,,,,,,,CI33
CMR001,Adamawa,Adamaoua,,,,,,,CM001
CMR002,Centre,Centre,,,,,,,CM002
CMR003,East,Est,,,,,,,CM003
CMR004,Far-North,Extrême-Nord,,,,,,,CM004
CMR005,Littoral,Littoral,,,,,,,CM005
CMR006,North,Nord,,,,,,,CM006
CMR007,North-West,Nord-Ouest,,,,,,,CM007
CMR008,West,Ouest,,,,,,,CM008
CMR009,South,Sud,,,,,,,CM009
CMR010,South-West,Sud-Ouest,,,,,,,CM010
COD001,Kinshasa,,,,,,,,CD10
COD002,Kongo-Central,,,,,,,,CD20
COD003,Kwango,,,,,,,,CD31
COD004,Kwilu,,,,,,,,CD32
COD005,Maï-Ndombe,,,,,,,,CD33
COD006,Equateur,,,,,,,,CD41
COD007,Sud-Ubangi,,,,,,,,CD42
COD008,Nord-Ubangi,,,,,,,,CD43
COD009,Mongala,,,,,,,,CD44
COD010,Tshuapa,,,,,,,,CD45
COD011,Tshopo,,,,,,,,CD51
COD012,Bas-Uele,,,,,,,,CD52
COD013,Haut-Uele,,,,,,,,CD53
COD014,Ituri,,,,,,,,CD54
COD015,Nord-Kivu,,,,,,,,CD61
COD016,Sud-Kivu,,,,,,,,CD62
COD017,Maniema,,,,,,,,CD63
COD018,Haut-Katanga,,,,,,,,CD71
COD019,Lualaba,,,,,,,,CD72
COD020,Haut-Lomami,,,,,,,,CD73
COD021,Tanganyika,,,,,,,,CD74
COD022,Lomami,,,,,,,,CD81
COD023,Kasaï-Oriental,,,,,,,,CD82
COD024,Sankuru,,,,,,,,CD83
COD025,Kasaï-Central,,,,,,,,CD91
COD026,Kasaï,,,,,,,,CD92
COG001,Bouenza,,,,,,,,CG01
COG002,Brazzaville,,,,,,,,CG02
COG003,Cuvette,,,,,,,,CG03
COG004,Cuvette-Ouest,,,,,,,,CG04
COG005,Kouilou,,,,,,,,CG05
COG006,Lekoumou,,,,,,,,CG06
COG007,Likouala,,,,,,,,CG07
COG008,Niari,,,,,,,,CG08
COG009,Plateaux,,,,,,,,CG09
COG010,Point-Noire,,,,,,,,CG10
COG011,Pool,,,,,,,,CG11
COG012,Sangha,,,,,,,,CG12
COL001,Antioquia,,,,,,,,CO05
COL002,Atlántico,,,,,,,,CO08
COL003,"Bogotá, D.C.",,,,,,,,CO11
COL004,Bolívar,,,,,,,,CO13
COL005,Boyacá,,,,,,,,CO15
COL006,Caldas,,,,,,,,CO17
COL007,Caquetá,,,,,,,,CO18
COL008,Cauca,,,,,,,,CO19
COL009,Cesar,,,,,,,,CO20
COL010,Córdoba,,,,,,,,CO23
COL011,Cundinamarca,,,,,,,,CO25
COL012,Chocó,,,,,,,,CO27
COL013,Huila,,,,,,,,CO41
COL014,La Guajira,,,,,,,,CO44
COL015,Magdalena,,,,,,,,CO47
COL016,Meta,,,,,,,,CO50
COL017,Nariño,,,,,,,,CO52
COL018,Norte de Santander,,,,,,,,CO54
COL019,Quindio,,,,,,,,CO63
COL020,Risaralda,,,,,,,,CO66
COL021,Santander,,,,,,,,CO68
COL022,Sucre,,,,,,,,CO70
COL023,Tolima,,,,,,,,CO73
COL024,Valle del Cauca,,,,,,,,CO76
COL025,Arauca,,,,,,,,CO81
COL026,Casanare,,,,,,,,CO85
COL027,Putumayo,,,,,,,,CO86
COL028,"Archipiélago de San Andrés, Providencia y Santa Catalina",,,,,,,,CO88
COL029,Amazonas,,,,,,,,CO91
COL030,Guainía,,,,,,,,CO94
COL031,Guaviare,,,,,,,,CO95
COL032,Vaupés,,,,,,,,CO97
COL033,Vichada,,,,,,,,CO99
COM001,Anjouan (Ndzouani),,,,,,,,KM1
COM002,Grande Comore (Ngazidja),,,,,,,,KM2
COM003,Mohéli (Mwali),,,,,,,,KM3
CPV001,Boa Vista,,,,,,,,CV01
CPV002,Brava,,,,,,,,CV02
CPV003,Maio,,,,,,,,CV03
CPV004,Mosteiros,,,,,,,,CV04
CPV005,Paul,,,,,,,,CV05
CPV006,Porto Novo,,,,,,,,CV06
CPV007,Praia,,,,,,,,CV07
CPV008,Ribeira Brava,,,,,,,,CV08
CPV009,Ribeira Grande,,,,,,,,CV09
CPV010,Ribeira Grande de Santiago,,,,,,,,CV10
CPV011,Sal,,,,,,,,CV11
CPV012,Santa Catarina,,,,,,,,CV12
CPV013,Santa Catarina Do Fogo,,,,,,,,CV13
CPV014,Santa Cruz,,,,,,,,CV14
CPV015,Sao Domingos,,,,,,,,CV15
CPV016,Sao Filipe,,,,,,,,CV16
CPV017,Sao Lourenco Dos Orgaos,,,,,,,,CV17
CPV018,Sao Miguel,,,,,,,,CV18
CPV019,Sao Salvador Do Mundo,,,,,,,,CV19
CPV020,Sao Vicente,,,,,,,,CV20
CPV021,Tarrafal,,,,,,,,CV21
CPV022,Tarrafal De Sao Nicolau,,,,,,,,CV22
CRI001,Alajuela,,,,Province,Provincia,CRI.1_1,,
CRI002,Cartago,,,,Province,Provincia,CRI.2_1,,
CRI003,Guanacaste,,,,Province,Provincia,CRI.3_1,,
CRI004,Heredia,,,,Province,Provincia,CRI.4_1,,
CRI005,Limón,,,Puerto Lim¢n,Province,Provincia,CRI.5_1,,
CRI006,Puntarenas,,,,Province,Provincia,CRI.6_1,,
CRI007,San José,,,,Province,Provincia,CRI.7_1,,
CUB001,Camagüey,,,Puerto Principe,Province,Provincia,CUB.1_1,,
CUB002,Ciego de Ávila,,,,Province,Provincia,CUB.2_1,,
CUB003,Cienfuegos,,,,Province,Provincia,CUB.3_1,,
CUB004,Ciudad de la Habana,,,,Province,Provincia,CUB.4_1,,
CUB005,Granma,,,,Province,Provincia,CUB.5_1,,
CUB006,Guantánamo,,,,Province,Provincia,CUB.6_1,,
CUB007,Holguín,,,,Province,Provincia,CUB.7_1,,
CUB008,Isla de la Juventud,,,Puerto Principe,Province,Provincia,CUB.8_1,,
CUB009,La Habana,,,,Province,Provincia,CUB.9_1,,
CUB010,Las Tunas,,,,Province,Provincia,CUB.10_1,,
CUB011,Matanzas,,,,Province,Provincia,CUB.11_1,,
CUB012,Mayabeque,,,,Province,Provincia,CUB.12_1,,
CUB013,Pinar del Río,,,,Province,Provincia,CUB.13_1,,
CUB014,Sancti Spíritus,,,,Province,Provincia,CUB.14_1,,
CUB015,Santiago de Cuba,,,,Province,Provincia,CUB.15_1,,
CUB016,Villa Clara,,,,Province,Provincia,CUB.16_1,,
CYM001,Bodden Town,,,,District,District,CYM.1_1,,
CYM002,Cayman Brac,,,,District,District,CYM.2_1,,
CYM003,East End,,,,District,District,CYM.3_1,,
CYM004,George Town,,,,District,District,CYM.4_1,,
CYM005,Little Cayman,,,,District,District,CYM.5_1,,
CYM006,North Side,,,,District,District,CYM.6_1,,
CYM007,West Bay,,,,District,District,CYM.7_1,,
CYP001,Famagusta,,,Famgusta|Ammochostos|Famagosta|Famagouste|Gazimagosa|Gazimagusa|Magusa|Gazimağusa|Αμμόχωστος,District,Eπαρχίες|Eparchies,CYP.1_1,,
CYP002,Larnaca,,,Lárnaka|Larnaka|İskele|Λάρνακα,District,Eπαρχίες|Eparchies,CYP.2_1,,
CYP003,Limassol,,,Limasol|Leymosun|Λεμεσός,District,Eπαρχίες|Eparchies,CYP.3_1,,
CYP004,Nicosia,,,Lefkosía|Levkosía|Lefkosa|Nicosie|Nikosia|Lefkoşa|Λευκωσία,District,Eπαρχίες|Eparchies,CYP.4_1,,
CYP005,Paphos,,,Baf|Pafos|Gazibaf|Πάφος,District,Eπαρχίες|Eparchies,CYP.5_1,,
CZE001,Jihočeský,,,Budweis|Budejovický|Ceskobudejovický|South Bohemian,Region,Kraj,CZE.1_1,,
CZE002,Jihomoravský,,,Brünn|Jihomoravský Brnenský|South Moravian,Region,Kraj,CZE.2_1,,
CZE003,Karlovarský,,,Carlsbad| Karlovy Vary,Region,Kraj,CZE.3_1,,
CZE004,Kraj Vysočina,,,Iglau|Jihlavský|Vysocina|Vysočina,Region,Kraj,CZE.4_1,,
CZE005,Královéhradecký,,,Königsgrätz| Hradec Králové,Region,Kraj,CZE.5_1,,
CZE006,Liberecký,,,Reichenberg| Liberec,Region,Kraj,CZE.6_1,,
CZE007,Moravskoslezský,,,Mährisch-Ostrau|Mähren|Morava|Moravie|Mor via|Moravskoslezský|Ostravský| Moravian-Silesian,Region,Kraj,CZE.7_1,,
CZE008,Olomoucký,,,Olmütz|Olomouc,Region,Kraj,CZE.8_1,,
CZE009,Pardubický,,,Pardubitz|Pardubice,Region,Kraj,CZE.9_1,,
CZE010,Plzeňský,,,Pilsen|Plzeň,Region,Kraj,CZE.10_1,,
CZE011,Prague,,,Prag |Hlavní město Praha,Region,Kraj,CZE.11_1,,
CZE012,Středočeský,,,Central Bohemian,Region,Kraj,CZE.12_1,,
CZE013,Ústecký,,,Aussig an der Elbe|Aussig|Ústí nad Labem,Region,Kraj,CZE.13_1,,
CZE014,Zlínský,,,Gottwaldov|Zlín,Region,Kraj,CZE.14_1,,
DEU001,Baden-Württemberg,,,,State,Land,DEU.1_1,8,
DEU002,Bayern,,,Bavaria,,Freistaat,DEU.2_1,9,
DEU003,Berlin,,,,State,Land,DEU.3_1,11,
DEU004,Brandenburg,,,,State,Land,DEU.4_1,12,
DEU005,Bremen,,,,State,Freie Hansestadt,DEU.5_1,4,
DEU006,Hamburg,,,,State,Freie und Hansestadt,DEU.6_1,2,
DEU007,Hessen,,,Hesse,State,Land,DEU.7_1,6,
DEU008,Mecklenburg-Vorpommern,,,Mecklenburg-West Pomerania,State,Land,DEU.8_1,13,
DEU009,Niedersachsen,,,Lower Saxony,State,Land,DEU.9_1,3,
DEU010,Nordrhein-Westfalen,,,North Rhine-Westphalia,State,Land,DEU.10_1,5,
DEU011,Rheinland-Pfalz,,,Rhineland-Palatinate,State,Land,DEU.11_1,7,
DEU012,Saarland,,,,State,Land,DEU.12_1,10,
DEU013,Sachsen-Anhalt,,,Saxony-Anhalt,State,Land,DEU.13_1,15,
DEU014,Sachsen,,,Saxony,State,Freistaat,DEU.14_1,14,
DEU015,Schleswig-Holstein,,,,State,Land,DEU.15_1,1,
DEU016,Thüringen,,,Thuringia,State,Freistaat,DEU.16_1,16,
DJI001,Obock,,,,,,,,DJ01
DJI002,Tadjourah,,,,,,,,DJ02
DJI003,Dilkhil,,,,,,,,DJ03
DJI004,Djibouti,,,,,,,,DJ04
DJI005,Ali Sabeh,,,,,,,,DJ05
DMA001,St. Andrew,,,,,,,,DM01
DMA002,St. David,,,,,,,,DM02
DMA003,St. George,,,,,,,,DM03
DMA004,St. John,,,,,,,,DM04
DMA005,St. Joseph,,,,,,,,DM05
DMA006,St. Luke,,,,,,,,DM06
DMA007,St. Mark,,,,,,,,DM07
DMA008,St. Patrick,,,,,,,,DM08
DMA009,St. Paul,,,,,,,,DM09
DMA010,St. Peter,,,,,,,,DM10
DNK001,Hovedstaden,,,Capital,Region,Region,DNK.1_1,,
DNK002,Midtjylland,,,Central Jutland,Region,Region,DNK.2_1,,
DNK003,Nordjylland,,,North Jutland,Region,Region,DNK.3_1,,
DNK004,Sjælland,,,Zealand,Region,Region,DNK.4_1,,
DNK005,Syddanmark,,,South Denmark,Region,Region,DNK.5_1,,
DOM001,Región Cibao Nordeste,,,,,,,,DO01
DOM002,Región Cibao Noroeste,,,,,,,,DO02
DOM003,Región Cibao Norte,,,,,,,,DO03
DOM004,Región Cibao Sur,,,,,,,,DO04
DOM005,Región El Valle,,,,,,,,DO05
DOM006,Región Enriquillo,,,,,,,,DO06
DOM007,Región Higuamo,,,,,,,,DO07
DOM008,Región Ozama,,,,,,,,DO08
DOM009,Región Valdesia,,,,,,,,DO09
DOM010,Región Yuma,,,,,,,,DO10
DZA001,Adrar,,,Duperré|ولاية أدرا,Province,Wilaya,DZA.1_1,1,
DZA002,Aïn Defla,,,Ain Dafla|ولاية عين الدفلى,Province,Wilaya,DZA.2_1,44,
DZA003,Aïn Témouchent,,,Ain Tamouchent|ولاية عين تموشنت,Province,Wilaya,DZA.3_1,46,
DZA004,Alger,,,Algeri|Algiers|Algier|al-Jazair|al-Djazair|El Djazaïr|Argel|Dzayer|Djezaïr|ولاية الجزائر,Province,Wilaya,DZA.4_1,16,
DZA005,Annaba,,,Anaba|Bona|Bône|ولاية عنابة,Province,Wilaya,DZA.5_1,23,
DZA006,Batna,,,ولاية باتنة,Province,Wilaya,DZA.6_1,5,
DZA007,Béchar,,,Colomb-Béchar|Bechar|ولاية بشار,Province,Wilaya,DZA.7_1,8,
DZA008,Béjaïa,,,Bougie|Bedjaya|Bidjaia|Bugia|Bujia|بجاية,Province,Wilaya,DZA.8_1,6,
DZA009,Biskra,,,Beskra|ولاية بسكرة,Province,Wilaya,DZA.9_1,7,
DZA010,Blida,,,El Boulaïda|Al-Boulaida|البليدة,Province,Wilaya,DZA.10_1,9,
DZA011,Bordj Bou Arréridj,,,Borjbouarirej|Bordi Bou Arreridj|ولاية برج بوعريريج,Province,Wilaya,DZA.11_1,34,
DZA012,Bouira,,,ولاية البويرة,Province,Wilaya,DZA.12_1,10,
DZA013,Boumerdès,,,Boumerdas|ولاية بومرداس,Province,Wilaya,DZA.13_1,35,
DZA014,Chlef,,,El Asnam|Orléansville|Ech Cheliff|ولاية الشلف,Province,Wilaya,DZA.14_1,2,
DZA015,Constantine,,,Constantina|Costatina|Qoussantina|Qacentina|قسنطينة,Province,Wilaya,DZA.15_1,25,
DZA016,Djelfa,,,El Djelfa|ولاية الجلفة,Province,Wilaya,DZA.16_1,17,
DZA017,El Bayadh,,,El Bayad|El Beyyadh|Géryville|ولاية البيض,Province,Wilaya,DZA.17_1,32,
DZA018,El Oued,,,El Ouadi|El Wad|ولاية الوادي,Province,Wilaya,DZA.18_1,39,
DZA019,El Tarf,,,Et Tarf|El Taref|ولاية الطارف,Province,Wilaya,DZA.19_1,36,
DZA020,Ghardaïa,,,GhardaSa|Gharday|ولاية غرداية,Province,Wilaya,DZA.20_1,47,
DZA021,Guelma,,,ولاية قالمة,Province,Wilaya,DZA.21_1,24,
DZA022,Illizi,,,Polignac|Fort Polignac|Ilizi|ولاية اليزي,Province,Wilaya,DZA.22_1,33,
DZA023,Jijel,,,Djidjel| Djidjelli|ولاية جيجل,Province,Wilaya,DZA.23_1,18,
DZA024,Khenchela,,,Khenchela|ولاية خنشلة,Province,Wilaya,DZA.24_1,40,
DZA025,Laghouat,,,ولاية الأغواط,Province,Wilaya,DZA.25_1,3,
DZA026,M'Sila,,,Msila|ولاية المسيلة,Province,Wilaya,DZA.26_1,28,
DZA027,Mascara,,,Mouaskar|ولاية معسكر,Province,Wilaya,DZA.27_1,29,
DZA028,Médéa,,,El Mediyya|Lemdiyya|ولاية المدية,Province,Wilaya,DZA.28_1,26,
DZA029,Mila,,,ولاية ميلة,Province,Wilaya,DZA.29_1,43,
DZA030,Mostaganem,,,Mostaghanem|Mestghanem|ولاية مستغانم,Province,Wilaya,DZA.30_1,27,
DZA031,Naâma,,,Naama|ولاية النعامة,Province,Wilaya,DZA.31_1,45,
DZA032,Oran,,,Orán|Orano|Orão|Ouahran|Ouahrane|Wahran|ولاية وهران,Province,Wilaya,DZA.32_1,31,
DZA033,Ouargla,,,Wargla|ورقلة,Province,Wilaya,DZA.33_1,30,
DZA034,Oum el Bouaghi,,,Oum el Bouagui|Canrobert|ولاية أم البواقي,Province,Wilaya,DZA.34_1,4,
DZA035,Relizane,,,Ghelizane|Ghilizane|ولاية غليزان,Province,Wilaya,DZA.35_1,48,
DZA036,Saïda,,,ولاية سعيدة,Province,Wilaya,DZA.36_1,20,
DZA037,Sétif,,,Stif|ولاية سطيف,Province,Wilaya,DZA.37_1,19,
DZA038,Sidi Bel Abbès,,,Sidi-Bel-Abbes|ولاية سيدي بلعباس,Province,Wilaya,DZA.38_1,22,
DZA039,Skikda,,,Philippeville|Skidda|سكيكدة,Province,Wilaya,DZA.39_1,21,
DZA040,Souk Ahras,,,Souk-Ahras|Souq Ahras|ولاية سوق أهراس,Province,Wilaya,DZA.40_1,41,
DZA041,Tamanghasset,,,Tamanrasset|Tamenghasset|Tamenghest|Fort Laperrine|ولاية تمنراست,Province,Wilaya,DZA.41_1,11,
DZA042,Tébessa,,,Tbessa|ولاية تبسة,Province,Wilaya,DZA.42_1,12,
DZA043,Tiaret,,,Tendouf|Tihert|ولاية تيارت,Province,Wilaya,DZA.43_1,14,
DZA044,Tindouf,,,Tiaret|ولاية تندوف,Province,Wilaya,DZA.44_1,37,
DZA045,Tipaza,,,Tibaza| Tefessedt|ولاية تيبازة,Province,Wilaya,DZA.45_1,42,
DZA046,Tissemsilt,,,Vialar|ولاية تسمسيلت,Province,Wilaya,DZA.46_1,38,
DZA047,Tizi Ouzou,,,Tizi-ouzou|Tizi Wezzu|ولاية غليزان,Province,Wilaya,DZA.47_1,15,
DZA048,Tlemcen,,,Tilimsene|Tlemsane|Tilimsen|Tremecém|تلمسان,Province,Wilaya,DZA.48_1,13,
ECU001,Azuay,,,,,,,,EC01
ECU002,Bolivar,,,,,,,,EC02
ECU003,Cañar,,,,,,,,EC03
ECU004,Carchi,,,,,,,,EC04
ECU005,Cotopaxi,,,,,,,,EC05
ECU006,Chimborazo,,,,,,,,EC06
ECU007,El Oro,,,,,,,,EC07
ECU008,Esmeraldas,,,,,,,,EC08
ECU009,Guayas,,,,,,,,EC09
